age,education,default,housing,loan,contact,month,day_of_week,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,campaign,pdays,previous,poutcome
6,2,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
7,0,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
3,6,0,2,2,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
7,0,1,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
7,2,1,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,3,0,0,0,telephone,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,2,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
7,2,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
5,7,1,0,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,0,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
2,6,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
9,7,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
4,3,1,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,2,failure
5,6,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,3,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
8,6,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
5,2,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,6,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,2,1,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,2,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,11,1,success
6,6,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,6,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
7,3,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
5,6,0,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,0,1,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,0,1,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
2,2,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
5,3,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,0,1,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,6,0,0,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,6,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,0,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,6,0,0,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,3,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,3,0,1,1,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,3,0,1,1,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,10,1,success
4,3,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
9,6,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
9,6,0,0,2,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,1,1,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,3,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,6,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,3,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,2,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
3,2,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,11,1,success
5,1,1,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,6,0,0,2,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
3,2,0,0,2,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
2,2,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
6,5,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,1,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,2,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,1,failure
4,3,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,0,0,0,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,3,0,2,2,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,3,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
7,0,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
6,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
4,6,0,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,1,1,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,6,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,1,1,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,3,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,2,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
3,3,1,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
6,2,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,2,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,6,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,2,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
8,7,1,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,2,failure
3,1,0,2,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
7,0,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,3,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,6,0,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,12,1,success
5,3,0,2,0,telephone,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
8,6,1,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,5,999,0,nonexistent
5,3,0,0,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
5,3,0,2,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,1,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,2,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
9,2,1,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,2,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
8,3,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
2,3,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,2,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,6,0,2,2,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
6,1,0,0,2,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
4,3,1,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
6,2,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,0,1,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,2,0,2,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
9,3,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
6,3,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
3,3,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,2,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,2,failure
4,3,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,3,0,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,2,0,2,2,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,6,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,2,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
5,3,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,2,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,2,0,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,2,0,0,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,3,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,1,failure
4,2,0,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,3,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,2,failure
4,3,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,3,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
6,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
8,3,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
6,6,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,2,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,2,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
4,2,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
8,1,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,3,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
5,5,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,3,0,0,0,telephone,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
7,5,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
2,3,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
3,3,1,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,3,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,1,failure
9,3,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,6,999,0,nonexistent
4,6,0,2,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
7,3,0,0,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
3,0,1,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,2,1,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,0,1,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,2,failure
3,0,1,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
5,0,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,5,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
5,5,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
3,2,1,2,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,3,2,success
5,5,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
2,3,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,6,999,2,failure
4,5,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
2,2,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,2,0,1,1,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,5,999,0,nonexistent
8,6,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
4,5,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
6,3,0,0,0,cellular,may,fri,5,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,2,1,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
5,1,1,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
4,2,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,6,999,1,failure
7,2,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,2,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,3,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,1,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
8,5,0,2,0,telephone,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
6,3,1,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,3,0,0,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,2,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,6,0,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,6,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
5,5,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,2,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
8,3,1,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
6,1,1,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
8,0,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
4,6,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,1,1,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,5,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,5,999,0,nonexistent
8,6,1,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,8,999,0,nonexistent
4,3,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
6,1,1,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,3,0,2,0,telephone,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
3,0,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
4,2,1,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,1,failure
3,2,1,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
2,2,0,2,2,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,6,999,0,nonexistent
4,6,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
6,3,0,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,2,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
4,3,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
3,3,1,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,0,0,2,0,telephone,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
4,1,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
6,6,1,2,0,telephone,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,2,failure
7,2,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,6,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,1,failure
4,1,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
6,1,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,5,999,1,failure
5,5,0,2,0,telephone,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,1,failure
4,3,1,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,3,1,0,2,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
4,5,0,0,2,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,0,nonexistent
4,6,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
5,6,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
5,3,1,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
6,0,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
7,7,1,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,3,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
5,3,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,6,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
5,2,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,3,0,0,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
5,3,0,0,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,5,0,1,1,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3,999,1,failure
3,2,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,2,0,2,0,telephone,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
3,3,0,2,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,0,nonexistent
7,3,0,0,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
5,3,1,2,0,cellular,may,fri,4,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,999,0,nonexistent
6,5,0,2,0,cellular,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
4,5,0,0,0,cellular,may,fri,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,1,failure
4,2,1,2,0,cellular,may,fri,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,999,0,nonexistent
5,3,1,2,2,telephone,may,fri,3,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,999,1,failure
